% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=2, Fri May 24 13:41:52 2019
18 216 -0.23332063501031405 -0.007097389664935489 0.00668516778523747 0.338585389351415 1 1 1 1 1 1 1 1 1 1
19 228 -0.22953801104272603 -0.02053366070957313 0.0034573875621300466 0.34474517168254476 1 1 1 1 1 1 1 1 1 1
20 240 -0.26744724130748376 -0.0026885853202056696 0.010142473111502164 0.30322521702070027 1 1 1 1 1 1 1 1 1 1
21 252 -0.25694680033508 -0.004918873380788977 0.00962406354409266 0.31613778120715574 1 1 1 1 1 1 1 1 1 1
22 264 -0.2656489644511947 -0.0006558633962558245 0.00786661514794031 0.30816845838671386 1 1 1 1 1 1 1 1 1 1
23 276 -0.26116576486519477 -0.0003462789879355654 0.03126222814789718 0.29424467628372797 1 1 1 1 1 1 1 1 1 1
24 288 -0.2607448988025586 -0.0019981401954503597 0.0002156438885678962 0.32551983909966187 1 1 1 1 1 1 1 1 1 1
25 300 -0.2561802654524612 -0.0075578630369324724 0.004091123231466055 0.3560043843200333 1 1 1 1 1 1 1 1 1 1
26 312 -0.29032369175257516 -0.00017814153479762926 0.0016499620796744216 0.3834799827422169 1 1 1 1 1 1 1 1 1 1
27 324 -0.31460274766188695 -0.008637787991126529 0.0011672624751760913 0.38456235950514867 1 1 1 1 1 1 1 1 1 1
28 336 -0.3069583714491197 -0.013478079021434348 0.009611445388154886 0.39148291963557175 1 1 1 1 1 1 1 1 1 1
29 348 -0.29474196278300313 -0.017670392002761232 0.023435649063160053 0.40228102472097177 1 1 1 1 1 1 1 1 1 1
30 360 -0.30494558300413094 -0.005306106871533011 0.018404658936072092 0.42033794642524624 1 1 1 1 1 1 1 1 1 1
31 372 -0.2845341937228628 -0.018017696409377955 0.010932636370692079 0.4541409872206089 1 1 1 1 1 1 1 1 1 1
32 384 -0.2821563613171573 -0.032193127200911054 0.019881217837027815 0.44615293582749915 1 1 1 1 1 1 1 1 1 1
33 396 -0.29513723943470277 -0.003896320933450785 0.004344182271227621 0.4659928746489725 1 1 1 1 1 1 1 1 1 1
34 408 -0.2686711534698811 -0.031644055817456114 0.022934539310227493 0.4671696329597181 1 1 1 1 1 1 1 1 1 1
35 420 -0.2794702454147988 -0.03365890415079286 0.010322525074218238 0.451098531190474 1 1 1 1 1 1 1 1 1 1
36 432 -0.3035007258749075 -0.07386105402611204 0.0178343000793093 0.3992201154010147 1 1 1 1 1 1 1 1 1 1
37 444 -0.2956299246376873 -0.055989277328347055 0.0032066675711584993 0.3787755768216854 1 1 1 1 1 1 1 1 1 1
38 456 -0.32292542493355864 -0.057358125797192176 0.00651846662110629 0.3912786540971002 1 1 1 1 1 1 1 1 1 1
39 468 -0.3908941522629982 -0.003152099060600372 0.028797803202688616 0.40362943657907935 1 1 1 1 1 1 1 1 1 1
40 480 -0.3529042369943516 -0.04447857698022728 0.007493518717510482 0.4133045562240606 1 1 1 1 1 1 1 1 1 1
41 492 -0.34981477258836885 -0.0525046013720205 0.003311750451924213 0.41317794880105024 1 1 1 1 1 1 1 1 1 1
42 504 -0.3603948900436171 -0.009128032518450957 0.011408886266339069 0.4316176513152977 1 1 1 1 1 1 1 1 1 1
43 516 -0.36481183682472296 -0.027144174947207632 0.018757241156623493 0.4237134250241955 1 1 1 1 1 1 1 1 1 1
44 528 -0.3851120799398307 -0.009331893548022517 0.011858459836149039 0.40517377934844684 1 1 1 1 1 1 1 1 1 1
45 540 -0.41007498338443743 -0.0006795378705743841 0.00785599646953731 0.438387402673164 1 1 1 1 1 1 1 1 1 1
46 552 -0.4183535406453876 -0.028487425228151095 0.0004423143819977093 0.4437556924804426 1 1 1 1 1 1 1 1 1 1
47 564 -0.4264675851767413 -0.025648393950412917 0.007652186802964886 0.4125176657409184 1 1 1 1 1 1 1 1 1 1
48 576 -0.4522215071023371 -0.0011059622885514894 0.0007119419785531963 0.4425132464863845 1 1 1 1 1 1 1 1 1 1
49 588 -0.45215255783858516 -0.014458182358726802 0.0443723075623972 0.43412130473483534 1 1 1 1 1 1 1 1 1 1
50 600 -0.46334702954536955 -0.004188044979206804 0.0353638685434041 0.4603963269153514 1 1 1 1 1 1 1 1 1 1
51 612 -0.47854940950630814 -0.0006138432458103427 0.0069451603207420385 0.4584485563482172 1 1 1 1 1 1 1 1 1 1
52 624 -0.4715083417994363 -0.0034829183093825094 0.004989288409311098 0.4595392995744978 1 1 1 1 1 1 1 1 1 1
53 636 -0.4648832139084948 -0.024308245564017027 0.0004916182209079999 0.4298563369756088 1 1 1 1 1 1 1 1 1 1
54 648 -0.50971932248294 -0.01350353538375705 0.016325920507020832 0.42954182896612547 1 1 1 1 1 1 1 1 1 1
55 660 -0.4840504600181416 -0.006390548522370842 0.018083888950712508 0.45177117955505564 1 1 1 1 1 1 1 1 1 1
56 672 -0.4997060810895699 -0.012360166515266238 0.013841834480157458 0.46072595712535097 1 1 1 1 1 1 1 1 1 1
57 684 -0.5243728583150024 -0.0004367492743682509 0.001981932979083347 0.5050511340911146 1 1 1 1 1 1 1 1 1 1
58 696 -0.5053032071680422 -0.004500484405394141 0.0011010922557334669 0.48574515968395504 1 1 1 1 1 1 1 1 1 1
59 708 -0.49702850560549217 -0.020055970354623878 0.011789646277448515 0.48579119307704827 1 1 1 1 1 1 1 1 1 1
60 720 -0.48413143772077144 -0.009734124557451774 0.0018863201422865891 0.455941140640462 1 1 1 1 1 1 1 1 1 1
61 732 -0.5124761197184112 -0.005397703350609839 0.0035541687103791838 0.4249432240478593 1 1 1 1 1 1 1 1 1 1
62 744 -0.5120109072500248 -0.030105451166952995 0.022579070218149942 0.39312060155548817 1 1 1 1 1 1 1 1 1 1
63 756 -0.5082934884646291 -0.007945915180042512 0.022006914488933937 0.4253549957433008 1 1 1 1 1 1 1 1 1 1
64 768 -0.530277694430258 -0.001177986236127991 0.023158284453337903 0.42915047916686866 1 1 1 1 1 1 1 1 1 1
65 780 -0.5222020929186774 -0.01068235142705545 0.002965404521945134 0.3986429820330223 1 1 1 1 1 1 1 1 1 1
66 792 -0.5120530233382474 -0.005368754764178878 0.014451680177388822 0.39429807625127666 1 1 1 1 1 1 1 1 1 1
67 804 -0.5572960289952256 -0.026363309964909265 0.021937683631345115 0.42225579928494816 1 1 1 1 1 1 1 1 1 1
68 816 -0.5428210564205408 -0.02990726925318824 0.014395867790980746 0.39872201584034156 1 1 1 1 1 1 1 1 1 1
69 828 -0.5218626805522227 -0.0571358613504372 0.009983421627683392 0.4167080568749028 1 1 1 1 1 1 1 1 1 1
70 840 -0.5083570478394045 -0.003938382783899692 0.011005059035528779 0.4301265883091477 1 1 1 1 1 1 1 1 1 1
71 852 -0.48661901381137374 -0.013762051189957188 0.03297408853325838 0.38953367924435234 1 1 1 1 1 1 1 1 1 1
72 864 -0.49241080774721924 -0.0002537248839854864 0.04251780141629155 0.38130974954065805 1 1 1 1 1 1 1 1 1 1
73 876 -0.43924263336448377 -0.020379938295847326 0.03626769675440808 0.45190423761873605 1 1 1 1 1 1 1 1 1 1
74 888 -0.4773463516423389 -0.02897295290606001 0.003086407031081116 0.4921691110732746 1 1 1 1 1 1 1 1 1 1
75 900 -0.5283261100032051 -0.017995795012156146 0.05622695375053093 0.52077582514178 1 1 1 1 1 1 1 1 1 1
76 912 -0.5395561762065905 -0.01318047216710152 0.003079495385633085 0.5592774273194925 1 1 1 1 1 1 1 1 1 1
77 924 -0.5489445277232533 -0.001965539792496187 0.01648418689814554 0.5381841348944774 1 1 1 1 1 1 1 1 1 1
78 936 -0.5538647981481643 -0.02290499027487588 0.00015116362992392525 0.5390279200875341 1 1 1 1 1 1 1 1 1 1
79 948 -0.5528306193888327 -0.0035375332344897066 0.01675835447923406 0.5505477568048702 1 1 1 1 1 1 1 1 1 1
80 960 -0.5564190271202696 -0.007825949640660999 0.025763374085226005 0.5373854121028386 1 1 1 1 1 1 1 1 1 1
81 972 -0.5494549939708985 -0.023444370086734174 0.0045469077693968156 0.5662595472853552 1 1 1 1 1 1 1 1 1 1
82 984 -0.5454042597847192 -0.023328833516329375 0.005434920117868459 0.5627513585371577 1 1 1 1 1 1 1 1 1 1
83 996 -0.54744713652231 -0.004806216727686864 0.026727788477014385 0.5758499798880795 1 1 1 1 1 1 1 1 1 1
84 1008 -0.5578092710590903 -0.005336644830021567 0.03712977536430839 0.5843574039301188 1 1 1 1 1 1 1 1 1 1
85 1020 -0.5684828759153485 -0.01670920711895986 0.0028491701461395512 0.5911359338797693 1 1 1 1 1 1 1 1 1 1
86 1032 -0.5927734116562211 -0.0008288295005996905 0.019730878340299435 0.6034519105212575 1 1 1 1 1 1 1 1 1 1
87 1044 -0.615055200608451 -0.0009645618356226125 0.031074275510646822 0.5936445564740136 1 1 1 1 1 1 1 1 1 1
88 1056 -0.6183539955286341 -0.0006973268008037378 0.015860672549629508 0.5937594757467783 1 1 1 1 1 1 1 1 1 1
89 1068 -0.6203823774414217 -0.017611041748439436 0.0023748529115580072 0.5499138948059662 1 1 1 1 1 1 1 1 1 1
90 1080 -0.622652571412304 -0.02883828503275272 0.015164566967984357 0.5375686588662544 1 1 1 1 1 1 1 1 1 1
91 1092 -0.6403947175234671 -0.02740419583396401 0.009363188325965152 0.5437583529053767 1 1 1 1 1 1 1 1 1 1
92 1104 -0.6426977183943617 -0.009898599202976033 0.029524156109423823 0.5588161695929975 1 1 1 1 1 1 1 1 1 1
93 1116 -0.6554537172848226 -0.0388233384461984 0.0022494518477074667 0.5151804583331141 1 1 1 1 1 1 1 1 1 1
94 1128 -0.6557499917159219 -0.0012397421955129802 0.027153507091455465 0.5229986279707091 1 1 1 1 1 1 1 1 1 1
95 1140 -0.6508679972909248 -0.0021974335851902525 0.021190946072241652 0.511835389151045 1 1 1 1 1 1 1 1 1 1
96 1152 -0.6654132918107748 -0.008243052743915718 0.016058038138944235 0.5129366744769688 1 1 1 1 1 1 1 1 1 1
97 1164 -0.676907277216158 -0.0033415465710478574 0.0029642867973117167 0.5159144697547672 1 1 1 1 1 1 1 1 1 1
98 1176 -0.653972304965598 -0.0022059612305648573 0.016936381748518775 0.4954099216739984 1 1 1 1 1 1 1 1 1 1
99 1188 -0.6496392706774944 -0.00467615156854522 0.002924950984358443 0.495024250006505 1 1 1 1 1 1 1 1 1 1
100 1200 -0.7077270325961376 -0.0024446070641104827 0.006688268960526566 0.4982658231276489 1 1 1 1 1 1 1 1 1 1
