% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=2, Fri May  3 10:30:52 2019
1 12 0.18710381138142196 1.0000450010125153 1.0 1.0 1.0000050000125 1.00001000005 1.0000150001125006 1.0000200002000015 1.0000250003125026 1.0000300004500045 1.0000350006125072 1.0000400008000108 1.0000450010125153
2 24 0.18074342081057282 1.0660054914387538 0.9225544655634743 0.9225544655634743 0.9492102675941447 0.9537154934406695 0.9864532402205551 0.9971321493163375 0.9997709667252092 1.0070086600990569 1.0258337092393326 1.0590789169466612 1.0660054914387538
3 36 0.1713204675604621 1.0900931547820294 0.9026553262786617 0.9026553262786617 0.9237343686223005 0.9518588388255455 0.9654045231389924 0.9820939142011861 1.0014531046225632 1.0079405450844146 1.039424832594321 1.0627874460033448 1.0900931547820294
4 48 0.16713767721698383 1.1143720058328876 0.876537316382271 0.876537316382271 0.9036708751548245 0.9272216877986975 0.9513462182448649 0.9642128966013574 1.0003506160254445 1.0047053795954175 1.0418619052128575 1.0623527991901889 1.1143720058328876
5 60 0.16113977914543895 1.1201640482073398 0.8607183480844314 0.8607183480844314 0.8917426255906583 0.9138703387401487 0.9371403163178811 0.9856349932138755 1.0064458290988132 1.0216098981314994 1.0372463888479164 1.0575748275196966 1.1201640482073398
6 72 0.15369876339888322 1.1266168721101595 0.8221744577941014 0.8221744577941014 0.8653454759470672 0.898179028255533 0.9314953005849232 0.9706676384152495 1.0127644939179057 1.0312305102547485 1.0548653001135666 1.0781254377546803 1.1266168721101595
7 84 0.14796069608929202 1.1579780527954795 0.7867124275591532 0.7867124275591532 0.8344761031281053 0.8857459840370014 0.9214582876624753 0.9621188219556349 1.0184590304825496 1.0542518782861927 1.0597576467100243 1.1064124790588568 1.1579780527954795
8 96 0.14296071482899367 1.173654900407721 0.766939577198518 0.766939577198518 0.8268904465974318 0.8625026207899296 0.8986041262270449 0.9572453428603884 1.0199677911665335 1.0303653701790236 1.053196076940632 1.1140720828104198 1.173654900407721
9 108 0.13948823850307668 1.1909036031576519 0.7483684986732417 0.7483684986732417 0.7982801117306645 0.8476877416413693 0.8823870428463289 0.9294887749265751 1.0009969289864185 1.0361024608933824 1.0589407263033748 1.1747099073435594 1.1909036031576519
10 120 0.14383792479594276 1.209642685604266 0.7224739632650267 0.7224739632650267 0.775707417937625 0.8131718662249169 0.8843610325740009 0.9114784129637729 0.9812296325644901 1.0359786662794706 1.0441347645811478 1.1891258549823194 1.209642685604266
11 132 0.15061374230724853 1.295310640150431 0.7013460685204321 0.7013460685204321 0.7512124558454193 0.7995820475650603 0.878013849810538 0.8999001310677168 0.9730617670693583 1.0192373948135136 1.0407612178694288 1.1843903847154196 1.295310640150431
12 144 0.16311673759786424 1.3357735972490583 0.6964350932356634 0.6964350932356634 0.7271281147187209 0.7994026538378153 0.8764895316924296 0.8983307397888732 0.9380245569010697 1.0094031694922059 1.0651773321877323 1.1775706455930823 1.3357735972490583
13 156 0.17078222312042798 1.3357903745444646 0.6770510318526489 0.6770510318526489 0.7300807732103243 0.7862242763800822 0.8825647056416821 0.9231111055161519 0.9630439763468969 1.0112360401387892 1.1130348320284618 1.1595675446115763 1.3357903745444646
14 168 0.16275135919820002 1.3669339814687937 0.6475558185797683 0.6475558185797683 0.7220371351583786 0.7685191610822721 0.8782444233834467 0.9132791124417121 0.9699114516874648 0.9945471864632289 1.1174228516200357 1.155584221237265 1.3669339814687937
15 180 0.15815548874226806 1.3432663791095838 0.6146743831429677 0.6146743831429677 0.7092992570494375 0.7566935040828676 0.8667462118210575 0.9025460180282424 0.9885060223412312 1.0018417613623656 1.1241081408319697 1.158764803176246 1.3432663791095838
16 192 0.1544258998712202 1.3349489776265293 0.6123860427728598 0.6123860427728598 0.705125088972901 0.7435378239041512 0.8697119366724568 0.8905177338656411 0.9783401128023013 0.9877122758382566 1.0973960640619254 1.1466461463021602 1.3349489776265293
17 204 0.14783446338619882 1.3146262969280436 0.5992737850658808 0.5992737850658808 0.6823921725805926 0.7419318004771449 0.8578280376404464 0.9234700164828806 0.9610189155483355 0.9983247471466763 1.0681853260769263 1.1638799489786174 1.3146262969280436
18 216 0.1307904053901875 1.285412104672561 0.5988316321101343 0.5988316321101343 0.6836672240715196 0.7324313785996477 0.8611448975854411 0.919268660311341 0.9515764935495404 0.992437352172293 1.0524679260795422 1.1533326066892196 1.285412104672561
19 228 0.11579880276731774 1.275615683682963 0.5794663836502094 0.5794663836502094 0.6730652693344662 0.7189280807170093 0.8344447945696738 0.9282254573397599 0.937756193877488 1.002564273574787 1.0430149952002408 1.1557445679114997 1.275615683682963
20 240 0.1027672625307316 1.2604748654858222 0.5704939012081176 0.5704939012081176 0.6465706161237722 0.709425512115051 0.8281105898233645 0.9136175294865717 0.9365672609592937 0.995595213333611 1.0695630842388735 1.136515209748297 1.2604748654858222
21 252 0.09542310903360454 1.2514050088345519 0.5516563422893055 0.5516563422893055 0.6211592137413795 0.6951416664861473 0.8449768623749891 0.8990247519771973 0.9641857321967227 1.0282103414637236 1.0594028862529021 1.1327520479856528 1.2514050088345519
22 264 0.09058613678126878 1.2394564748180945 0.5439106963432572 0.5439106963432572 0.6179529976056307 0.6637224676019653 0.8550596723716137 0.8740372515631505 0.958550725320243 1.0334320158755819 1.062091434332424 1.1547500044165762 1.2394564748180945
23 276 0.08711873991024992 1.2364939628647558 0.526423564035888 0.526423564035888 0.5968173975351241 0.6541808085210059 0.8358438791568626 0.8689018763997417 0.9501891435677888 1.0099423199285966 1.0587471214488562 1.1812801387271645 1.2364939628647558
24 288 0.08039723848454336 1.2855044058951364 0.5235327891466571 0.5235327891466571 0.5695998610102848 0.6416985544699301 0.818181044690516 0.8511611544727486 0.9568599100184785 1.0116289260237763 1.0521403918492678 1.1998561663468528 1.2855044058951364
25 300 0.0729390159390793 1.2736720334346334 0.5157989532615679 0.5157989532615679 0.5616033658587827 0.645092904703238 0.7970333184932447 0.8451518148545571 0.9758824713251163 1.018421026122541 1.0294258294091885 1.1873660473510201 1.2736720334346334
26 312 0.07762099712994842 1.2337012532108493 0.5118668602267262 0.5118668602267262 0.5603921875203749 0.6450870521907566 0.759830624971299 0.8452029064438591 0.974424517963598 1.0110762644520253 1.0421375975229836 1.2255989742015116 1.2337012532108493
27 324 0.08467852996321593 1.3436390792392747 0.49741107492651926 0.49741107492651926 0.5612435587545631 0.6425549096070307 0.7340895016477942 0.8369024760141003 0.9719341645936822 1.0010429890141543 1.0531791911832284 1.2182613241809257 1.3436390792392747
28 336 0.09342364176029067 1.4007896559621817 0.4840186554416945 0.4840186554416945 0.559905228531616 0.6447082565630907 0.7104695742705268 0.8095055490628161 0.9702568694059753 0.9954924979310917 1.0737425628624968 1.2056376044471784 1.4007896559621817
