% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=2, Fri May  3 10:36:46 2019, <python>{}</python>
1 12 0.20710278577214694 1.0000450010125153 3.509654682070354 3.5096546820703538e+00 7255.626448514751 9674.491619430486   
2 24 0.21349281366342546 1.2499708025113065 2.6014319027607264 2.6014319027607264e+00 39.87299950676355 9549.779678544064   
3 36 0.232167120874522 1.3864160205593634 2.6014319027607264 4.6768438773517786e+00 7320.219909472705 26106.83135056797   
4 48 0.22501232180423777 1.5300216219471803 2.6014319027607264 2.8806139789003993e+00 7385.905797403793 8748.761543046547   
5 60 0.22401803914782342 1.566341362302259 2.6014319027607264 2.9361037486926067e+00 18.423003211424167 8444.763342141241   
6 72 0.2066127612305672 1.611647350259689 1.2436113423311141 1.2436113423311141e+00 20.14983654350283 23093.35199278962   
7 84 0.19944903936374514 1.7181998490801194 1.2436113423311141 4.5695233143779168e+00 9027.298126107642 24289.757236751568   
8 96 0.19964458338252536 1.7396442901670786 1.2436113423311141 1.5615033030894239e+00 11.07566001484658 8644.039833857747   
9 108 0.19373273815416348 1.7925096767423139 1.2436113423311141 1.4271195739324956e+00 6.960751560463849 8523.661938131829   
10 120 0.18512004862481893 2.015090593383396 1.2436113423311141 2.2364368086266992e+00 7.145103751012613 8665.929236866847   
11 132 0.17513918600986672 2.1191287554253804 0.34768467201899256 3.4768467201899256e-01 9.31758130370822 9481.447204196325   
12 144 0.16535431623472696 2.1022571925796565 0.34768467201899256 8.1313050398573949e-01 51.48276443353004 9264.710549422718   
13 156 0.16499259010808456 2.172509137810931 0.34768467201899256 7.6190504233797895e-01 14.158830896038177 24292.272915600035   
14 168 0.16968554168139668 2.239226560135492 0.34768467201899256 2.0549747822900670e+00 15.820381191642962 24470.055921745072   
15 180 0.1728674863719563 2.319922103803745 0.23428103231831443 2.3428103231831443e-01 5.134673760456771 41.846235785059726   
16 192 0.16073780683293443 2.3270561449618272 0.23428103231831443 6.0600613624078914e-01 10.148854921929892 37.72692443782441   
17 204 0.1539010730957107 2.3340815284198873 0.23428103231831443 1.3668647811422598e+00 3.7661171214882216 24098.892216621425   
18 216 0.14729839100920858 2.464289752012441 0.23428103231831443 4.7854595726393256e-01 30.711745750461578 25682.02771722922   
19 228 0.13861467298048286 2.5341506360809474 0.23428103231831443 4.5228541217246843e-01 15.850697765136932 24912.133487123574   
20 240 0.13229229137579004 2.6709002273469604 0.23428103231831443 8.0899849116988065e-01 13.485745535747306 8478.669591559797   
21 252 0.13601837204476777 2.6996062130945497 0.23428103231831443 4.0271490751825212e-01 22.330553669294847 25057.47584866189   
22 264 0.12522893911513877 2.7114232986427775 0.23428103231831443 2.2793250356435792e+00 22.921079804017502 8157.319353761513   
23 276 0.11482854627094284 2.7539030771414614 0.23428103231831443 1.5576831551983759e+00 26.470232917168296 47.79035272874316   
24 288 0.1105484108171349 2.8986708349700594 0.23428103231831443 5.3445575871501738e-01 9.558833137937814 34.49897476058005   
25 300 0.10857823771646258 2.911439112285237 -2.984409034168861 -2.9844090341688609e+00 14.019031603067347 42.89164976760514   
26 312 0.12395131852954723 2.9929381820208505 -2.9865980132043664 -2.9865980132043664e+00 10.39887224322314 28.25086390143756   
27 324 0.13021811462821284 3.058769240794915 -2.9865980132043664 1.2951594617944124e+00 9.361834954639546 9593.702858548853   
28 336 0.14169725455877238 3.1131614246979473 -2.9865980132043664 -2.9667158742025528e+00 1.7762307832197237 9245.304221670745   
29 348 0.1426920908109872 3.1891544843036783 -2.9865980132043664 -2.9463531314881890e+00 2.09257477905225 19.33663753376246   
30 360 0.1438654673157784 3.261509845945837 -2.9865980132043664 -2.9253331297724219e+00 1.5943980541933258 26017.198878914565   
31 372 0.14404543612888462 3.3794110315559007 -2.9865980132043664 -2.9366890103638927e+00 2.853061094056768 38.42978465802193   
32 384 0.1350333468362991 3.420279141609143 -2.9865980132043664 7.2033527430677680e-01 7.941336398224356 46.39824799917198   
33 396 0.13105991154660565 3.535006507993016 -2.9865980132043664 1.0207669503899091e+00 3.3377978885183435 24647.182496507005   
34 408 0.13093658098209143 3.5597865927714136 -3.056372677631661 -3.0563726776316611e+00 4.428038314344203 25218.40143656348   
35 420 0.1263084222859882 3.58055015613098 -3.056372677631661 3.5492619720180585e-02 2.893667626288373 24606.765209904126   
36 432 0.12791193059561673 3.7251765589269725 -3.056372677631661 -2.9167024554244905e+00 3.048554115667156 24867.527762983755   
37 444 0.12041104701841225 3.859121004318753 -3.056372677631661 -2.9348668795347317e+00 1.14557923226684 4.247479701326301   
38 456 0.125097613162492 3.897217082358975 -3.056372677631661 -2.9696166840748557e+00 0.6265169525391201 43.01858221231596   
39 468 0.1288573130501192 3.9107536672248773 -3.056372677631661 -2.9783432335839910e+00 13.943920852695264 9434.859561025343   
40 480 0.12235206772056924 3.864580149592464 -3.056372677631661 -2.9295826348242513e+00 38.190530069584185 24698.22296908599   
41 492 0.11913103735128643 3.839904661352136 -3.056372677631661 -2.9370893053154390e+00 21.811820199478415 24981.93738160654   
42 504 0.12918199855945695 3.9691211467731513 -3.056372677631661 -2.9327885336879920e+00 39.25705594693321 25832.425193801344   
43 516 0.14188528119687083 4.1430900917223505 -3.056372677631661 -2.9725678016648862e+00 1.6740537044442911 45.86694800333356   
44 528 0.15755173909776585 3.9565603939301193 -3.056372677631661 -2.9541719267036650e+00 3.905688926128736 9939.267318741757   
45 540 0.15072758138613263 4.215793655254696 -3.056372677631661 -2.9640526694558713e+00 9.694116768536317 24528.105227846736   
